,hash,ids,type
127,8cbfca0b776dfe0dfb9482840176a1e2bcdd73c1e5ea988deb84e1daedc4eaaf,buyToken(uint _tokenId) public payable ,type-3-2c
128,b9f987b3dd09377000e287ecbd101337763e4c2c9165ee0f9efd6029998553f4,"transferFrom(address _from, address _to, uint256 _value) public returns (bool success) ",type-3-2c
129,fe22d62cfbd59d272fd7ced1661038188a2c6ec6d203384201c5f26b465188ab,"handleBet(uint _hGame) public payable 
        ",type-3-2c
130,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-3-2c
131,b4b209b9a5ee6e7a38abe8c888f919a8db821d854bc2dc8c4d46d1c194527086,getNotApprovedProposals() public view returns(uint[]) ,type-3-2c
132,5c6f0ef6c806fbd94837e357d234ffbb1964e6440917fbca2f7da3fe7413f74b,"KeyTokenSale(uint startTime_, address destFoundation_) ",type-3-2c
133,fe1c5584e27d3a3a55571d9f4ea5319ca940fa77368cb95fd200c42ffee64441,"getBattleCardsInfo(uint256 cardId) external constant returns (
    uint256 baseCoinCost,
    uint256 coinCostIncreaseHalf,
    uint256 ethCost, 
    uint256 attackValue,
    uint256 defenseValue,
    uint256 coinStealingCapacity,
    uint256 platCost,
    bool  unitSellable
  ) ",type-3-2c
134,7207e38c1479eda54127a56f4a6ec7ad4d47c9e5b7d6630540a5e8b3a5b34432,"getInvestorsTokens(address _address, uint256 _type) public constant returns(uint256) ",type-3-2c
135,aaec2be48e8c07041b84e45e2df83f440bd977291a58d9814e241752629dae77,"concat(string _s1, string _s2) internal pure returns (string) ",type-3-2c
136,e214581230ae3f340eca89e33be07e3a0f11ff2c91c5b58f8d75d5400d53cb36,"getCurrentDiscountRate()
    private
    constant
    returns (uint256 currentDiscountRate)
    ",type-3-2c
137,a1bda6c0247395a3a8d30b9721aaf2933a594a0de1bc35dcffad98622a7021e4,buyDrangon() public payable ,type-3-2c
138,69e721ba72199e93608234a3a44486eeebb47939b47dd8264efd16e1a67afee9,"tokenEmission(address _reciever, uint256 _amount) external isManagerOrOwner isEmissionOn returns ( bool returnVal )
	",type-3-2c
139,e004cd62aa91d43c5480c4d28a456fe2b5bb99c8d2e9d79f0f3ff162fc8d60c4,initialize(DSToken eos) auth ,type-3-2c
140,4e1a4892cf5899ee04f26a49e9e182a1238c184cf94ff20ea711b3dd9d0def97,"transferPet(address _from, address _to, uint64 _petId) onlySERAPHIM public returns(ResultCode) ",type-3-2c
141,f8c87c14ad3e5cd82d0d1a55fab134d542380dbfcac3cb5223f58d0ce21ec468,"getPet(uint _petId) constant public returns(uint petId, uint8 petCardSeriesId, string name, uint8 luck, uint16 auraRed, uint16 auraBlue, uint16 auraYellow, uint64 lastTrainingTime, uint64 lastBreedingTime, address owner) ",type-3-2c
142,68f3ce5da6a9cea24409231a6aad1e077319e594b37f3f110ad1c96c72794ec8,makeTokens() payable  ,type-3-2c
143,5f026b9e4df5c47461c1d993e4ffc1676ba9e134ed9ec325d2b70e6fe51e4e4c,"setFreezeForFounding(uint256 _time, address _address, uint256 _tokens) onlyOwner public ",type-3-2c
144,1daef0521f25ecacd2984f62d4eb552d483816fdb0ce88e721614471ec8dd604,"TokenCampaign(
    address _tokenAddress,
    address _dteamAddress1,
    address _dteamAddress2,
    address _dteamAddress3,
    address _dteamAddress4,
    address _rteamAddress,
    address _r2Address,
    address _mmAddress,
    address _trusteeAddress,
    address _opAddress,
    address _reserveAddress)
  ",type-3-2c
145,babf9e81c0a8d122f24bc01215ce0b49992fc83b510b2c19760938412f5fd6fc,"getLotteryByID(uint32 _id) public view returns (
		string  nameLottery,
		uint32 countCombinations,
		uint32 dateStopBuy,
		uint32 minStake,
		uint32 winCombination,
		uint32 betsCount,
		uint256 betsSumIn,
		uint256 feeValue,
		Status status,
		bool isFreezing
	)",type-3-2c
146,9173493cb41d8d03c723ee7a7536d74f9e65374664d0fd87ae18162566d9a6fd,"getTokenByID(uint256 _id) public view returns ( 
			uint256 price,
			uint256 payment,
			uint32 combination,
			uint32 dateBuy,
			uint32 idLottery,
			address ownerToken,
			bool payout
	)",type-3-2c
147,b68e2cac2988611f148cbe863d625f9b30addaaa63237bf57490fb8fbaff0211,getProofOfStakeReward(address _address) internal view returns (uint) ,type-3-2c
148,8a2421d5a2fdd21d98ee3d63a5aaa88eb001b1c75ed557596736bf7b289e27a7,purchase(uint256 _tokenId) public payable ,type-3-2c
149,5f00e1735fd3a0528cc8010ec11076e8df00f1451c2b1e46b964955b13f23edc,"transferFrom(address _from, address _to, uint256 _value) public returns (bool) ",type-3-2c
150,79d98f772d5ed81790eef1c53c626b011b0e99a7904aedb8066c393f3de41efb,buy() payable public,type-3-2c
151,67dbf5218ac61a5884450b9a25884ca024a022bd2869384bb84f2a13c84698d9,"init (
                   address _rge,
                   address _rgxa, address _rgxb, address _rgxd,
                   address _rgx20, address _rgx15, address _rgx12,
                   address _rgx9, address _rgx8, address _rgx7, address _rgx6, address _rgx5, address _rgx4, address _rgx3
                   ) onlyBy(owner) public ",type-3-2c
152,b9f987b3dd09377000e287ecbd101337763e4c2c9165ee0f9efd6029998553f4,"transferFrom(address _from, address _to, uint256 _value) public returns (bool success) ",type-3-2c
153,23f797afc9e48dfa3e0d09592b462d67d4e06ae2698b283cf31f3765f38e0491,sell(uint256 amount) public ,type-3-2c
